id,pergunta,modelo,resposta,score,justificativa,concurso,batch,arquivo,n_tokens,n_palavras,n_chars
14,Em quais cidades ou locais as provas do concurso BNDES serão realizadas?,chatgpt,"As provas do concurso do
Banco Nacional de Desenvolvimento Econômico e Social
seriam realizadas em
todas as 26 capitais dos estados brasileiros e no Distrito Federal.
20240812EditalRetificadoFINALBN…
O edital também prevê que, caso não houvesse locais suficientes ou adequados, as provas poderiam ocorrer em outras localidades.
20240812EditalRetificadoFINALBN…",1,respondeu os locais com volume razoável,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,99,47,360
14,Em quais cidades ou locais as provas do concurso BNDES serão realizadas?,claude_chat,"De acordo com o edital, as provas do concurso BNDES seriam realizadas nas seguintes localidades:
🗺️ Locais de Realização das Provas
As provas seriam realizadas em todas as
26 capitais dos Estados Brasileiros
e no
Distrito Federal, totalizando
27 localidades.
📋 Informações complementares:
Sobre a escolha da cidade:
O candidato deveria escolher a
cidade de realização das provas
no momento da inscrição
Era possível
alterar
a cidade durante o período de inscrições
Seria considerada válida apenas a
última alteração realizada
Sobre possíveis alterações:
Havendo
indisponibilidade de locais
suficientes ou adequados, as provas poderiam ser realizadas em
outras localidades
As eventuais alterações seriam informadas por ocasião da
convocação para realização das provas
Sobre a confirmação do local:
O local exato de realização das provas estaria disponível no
Cartão de Confirmação de Inscrição
Disponível a partir de
09/10/2024
no site
www.cesgranrio.org.br
As provas seriam realizadas
obrigatoriamente
nos locais previstos no Cartão de Confirmação de Inscrição
⚠️ Pontos importantes:
O candidato
não poderia alegar desconhecimento
dos horários ou locais de realização das provas
Não
seriam aplicadas provas em local, data ou horário
diferentes
dos predeterminados
Não
haveria
segunda chamada
por qualquer motivo",0,"despejou regras de cartão, chamada e horários sem pedir",bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,380,189,1311
15,Qual horário de referência deve ser considerado pelo candidato no concurso BNDES?,claude-haiku-4-5,"Com base no edital do BNDES, o **horário de referência que deve ser considerado pelo candidato é o horário oficial de Brasília/DF**.

Isso aparece em várias situações:

1. **Para contato com a Fundação Cesgranrio**: O atendimento é das 09 às 17 horas **de acordo com o horário oficial de Brasília/DF** (para dúvidas sobre cargo, cidade de provas, adaptações razoáveis, etc.).

2. **Para prazos de inscrição e envio de documentos**: Todos os prazos são contados em **horário de Brasília**, como por exemplo o envio de documentação médica para PcD até às 23h59min do dia 19/08/2024 (horário de Brasília).

3. **Para desempate**: Em caso de empate entre candidatos, se persistir o empate após todos os critérios, o edital prevê a verificação do **horário do nascimento** (hora, minuto e segundo) para fins de desempate final.

Portanto, o candidato deve sempre considerar o **horário de Brasília/DF** como referência para cumprir prazos, fazer contatos e qualquer outra atividade relacionada ao concurso.

ref: edital [7.3, 3.1.4, 8.1.7.3]",0,listou vários exemplos e prazos além do horário pedido,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,310,161,1036
15,Qual horário de referência deve ser considerado pelo candidato no concurso BNDES?,claude-opus-4-7,"O horário de referência adotado pelo edital do BNDES é o **horário oficial de Brasília/DF**.

Esse padrão aparece de forma explícita em diferentes pontos do edital, por exemplo:

- **Item 3.1.4** — Envio de documentação para vagas PcD/adaptações razoáveis: prazo até ""23h59min do dia 19/08/2024 (horário de Brasília)"".
- **Item 7.3** — Atendimento aos candidatos pela Fundação Cesgranrio: ""das 09 às 17 horas de acordo com o horário oficial de Brasília/DF"".

Ou seja, sempre que o edital fixa um prazo ou horário (inscrições, envio de documentos, atendimento, etc.), a referência é o **horário oficial de Brasília/DF**, independentemente da cidade onde o candidato esteja.

ref: edital [3.1.4, 7.3]",0,listou exemplos e itens do edital sem necessidade,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,219,107,698
15,Qual horário de referência deve ser considerado pelo candidato no concurso BNDES?,claude-sonnet-4-6,"O edital do concurso BNDES 01/2024 estabelece que o **horário de referência oficial a ser considerado pelo candidato é o horário de Brasília/DF**. Esse padrão se aplica a todos os prazos e eventos do concurso, como:

- **Envio de documentação** (ex: laudo para PcD): até às **23h59 do dia 19/08/2024**, horário de Brasília.
- **Atendimento da Fundação Cesgranrio** para dúvidas sobre locais de prova, vagas reservadas, etc.: das **09h às 17h**, horário de Brasília/DF.

Portanto, independentemente da cidade onde o candidato esteja localizado, todos os prazos e horários devem ser interpretados com base no **horário oficial de Brasília**.

ref: edital [3.1.4, 7.3]",0,incluiu exemplos de prazos além do horário pedido,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,207,102,665
15,Qual horário de referência deve ser considerado pelo candidato no concurso BNDES?,deepseek-v4-flash,"O edital do BNDES estabelece que o **horário de referência** a ser considerado pelo candidato é o **horário oficial de Brasília/DF**.

Isso aparece em diversas passagens do edital, como por exemplo:

- O envio de documentação para vagas reservadas a pessoas com deficiência deve ser feito até as **23h59min do dia 19/08/2024 (horário de Brasília)**.
- O atendimento telefônico para dúvidas sobre confirmação de inscrição ocorre **das 09 às 17 horas, de acordo com o horário oficial de Brasília/DF**.

Portanto, **todos os prazos, horários de abertura/fechamento de períodos e demais referências temporais do concurso seguem o horário de Brasília/DF**.

ref: edital [3.1.4, 7.3]",0,incluiu exemplos de prazos além do horário pedido,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,207,103,677
15,Qual horário de referência deve ser considerado pelo candidato no concurso BNDES?,deepseek-v4-pro,"Com base na análise completa do edital, posso responder:

---

O edital do concurso BNDES (01/2024) **não possui uma cláusula geral única** que declare expressamente ""todos os horários e prazos deste edital seguem o horário oficial de Brasília/DF"". No entanto, o **horário oficial de Brasília/DF** é mencionado de forma consistente como referência em diversos dispositivos ao longo do edital, sendo este o horário que o candidato deve considerar. Exemplos:

- **Subitem 7.3**: o atendimento telefônico da Cesgranrio para correção de dados ocorre ""das 09 às 17 horas de acordo com o **horário oficial de Brasília/DF**"".
- **Subitem 3.1.4**: o envio de documentação para vagas PcD deve ser feito ""até às 23h e 59 min do dia 19/08/2024 (**horário de Brasília**)"".
- **Subitem 3.3.14.1**: o prazo para recurso de heteroidentificação é ""entre 10 horas do dia 13/01/2025 e 16 horas do dia 15/01/2025"" — embora não repita ""horário de Brasília"" neste item, o padrão do edital indica que se trata do mesmo fuso.

Portanto, o **horário oficial de Brasília/DF** é o horário de referência que deve ser observado pelo candidato para todos os prazos e eventos deste concurso.

ref: edital [7.3, 3.1.4, 3.3.14.1]",0,fez análise longa para uma resposta simples,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,378,192,1197
15,Qual horário de referência deve ser considerado pelo candidato no concurso BNDES?,gpt-4o-mini,"O horário de referência que deve ser considerado pelos candidatos no concurso do BNDES é o horário oficial de Brasília/DF. Isso é importante para a realização de diversas atividades, como a confirmação de inscrição e a entrega de documentos.

Por exemplo, os candidatos devem entrar em contato com a Fundação Cesgranrio, caso haja alguma inexatidão nas informações, entre 09h e 17h, conforme o horário de Brasília. Além disso, é mencionado que o candidato deve chegar ao local das provas com 1 hora de antecedência e que não será admitido após o horário estabelecido para o fechamento dos portões.

Portanto, o horário de referência é sempre o horário oficial de Brasília/DF.

ref: edital [7.3, 9.6]",0,incluiu exemplos e procedimentos além do horário pedido,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,194,114,699
15,Qual horário de referência deve ser considerado pelo candidato no concurso BNDES?,gpt-5.4,"O edital fixa como referência o horário oficial de Brasília.

Isso aparece, por exemplo, nos prazos de inscrição e de recursos, quando informa horários como “10 horas” e “23h e 59 min”, padrão adotado pela banca para os procedimentos do certame.  
ref: edital [6.2.1, 6.3.1, 6.17]",1,respondeu o horário com breve referência,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,95,46,280
15,Qual horário de referência deve ser considerado pelo candidato no concurso BNDES?,gpt-5.4-mini,"O edital informa que o horário a ser considerado é o horário oficial de Brasília/DF. Isso aparece explicitamente no item 7.3, quando orienta o contato com a Cesgranrio “das 09 às 17 horas de acordo com o horário oficial de Brasília/DF”.

ref: edital [7.3]",1,respondeu o horário com breve referência,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,77,44,255
15,Qual horário de referência deve ser considerado pelo candidato no concurso BNDES?,gpt-5.5,"O candidato deve considerar o horário oficial de Brasília/DF como referência para os horários do concurso BNDES.

ref: edital [7.3, 3.1.4, 6.2.1]",1,respondeu só o horário com volume razoável,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,51,22,145
15,Qual horário de referência deve ser considerado pelo candidato no concurso BNDES?,chatgpt,"O edital estabelece que todos os horários previstos para o concurso do
Banco Nacional de Desenvolvimento Econômico e Social
seguem o
horário oficial de Brasília/DF.
20240812EditalRetificadoFINALBN…",1,respondeu só o horário com volume razoável,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,58,26,197
15,Qual horário de referência deve ser considerado pelo candidato no concurso BNDES?,claude_chat,"O edital
não menciona explicitamente
um horário de referência único para todos os eventos do concurso. No entanto, com base nas informações contidas no edital, é possível identificar algumas referências de horário:
🕐 Horários mencionados no edital:
📝 Inscrições:
Início:
10h do dia 26/07/2024
Término:
23h59 do dia 19/08/2024
O horário de
Brasília (DF)
é mencionado explicitamente neste contexto
📋 Solicitação de Isenção:
Término:
23h59 do dia 02/08/2024
🔍 Recursos e Contestações:
Resultado preliminar de isenção: a partir das
10h do dia 13/01/2025
Prazo para recurso de heteroidentificação: entre
10h do dia 13/01/2025 e 16h do dia 15/01/2025
📞 Central de Atendimento:
Funcionamento:
das 09h às 17h
de acordo com o
horário oficial de Brasília/DF
⚠️ Recomendação:
Com base nas referências encontradas no edital, o horário de referência a ser considerado pelos candidatos é o
horário oficial de Brasília (DF), que é mencionado explicitamente em diversos momentos do edital, especialmente nos prazos de inscrição e atendimento ao candidato.",0,despejou vários horários do edital sem pedir,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,331,158,1039
16,Onde o candidato encontra o cronograma oficial do concurso BNDES?,claude-haiku-4-5,"O cronograma oficial do concurso BNDES está disponível no **Anexo III do Edital**, e o candidato pode consultá-lo:

1. **Na página da Fundação Cesgranrio**: www.cesgranrio.org.br
2. **Pelo telefone**: 0800 701 2028 (das 09 às 17 horas, horário de Brasília)
3. **Por e-mail**: concursos@cesgranrio.org.br

O cronograma completo inclui todas as datas importantes, como:
- Período de inscrições
- Datas das provas (objetiva e discursiva)
- Divulgação de resultados
- Procedimentos de heteroidentificação
- Previsão de divulgação dos resultados finais

Você pode acessar o cronograma diretamente na Área do Candidato no site da Cesgranrio, onde também encontrará o Cartão de Confirmação de Inscrição (a partir de 09/10/2024) e outras informações importantes sobre sua inscrição.

ref: edital [Anexo III, 12.6]",0,incluiu contatos e eventos do cronograma sem pedir,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,239,117,805
16,Onde o candidato encontra o cronograma oficial do concurso BNDES?,claude-opus-4-7,"O cronograma oficial do concurso BNDES (Edital 01/2024) está no **Anexo III do edital**, intitulado ""CRONOGRAMA"" (páginas 46–47). Ele lista todas as datas-chave da seleção, da publicação do edital (22/07/2024) até a previsão de divulgação dos resultados finais (30/01/2025), passando por inscrições, isenção, provas, recursos e heteroidentificação.

Além disso, atualizações e comunicados oficiais (Cartão de Confirmação de Inscrição, gabaritos, resultados, convocações) são publicados na **página da Fundação Cesgranrio** (www.cesgranrio.org.br), banca organizadora do certame. Dúvidas podem ser tiradas pela Central de Atendimento: 0800 701 2028 ou concursos@cesgranrio.org.br.

ref: edital [Anexo III, 12.6]",1,respondeu onde encontrar com contexto razoável,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,226,91,710
16,Onde o candidato encontra o cronograma oficial do concurso BNDES?,claude-sonnet-4-6,"O cronograma oficial do concurso BNDES 01/2024 está no **Anexo III** do edital. Veja abaixo os principais eventos e datas:

| Evento | Data |
|---|---|
| Publicação do Edital | 22/07/2024 |
| Inscrições | 26/07 a 19/08/2024 |
| Aplicação das provas objetivas e discursivas | 13/10/2024 |
| Divulgação dos gabaritos das provas objetivas | 14/10/2024 |
| Divulgação do resultado das provas objetivas e notas preliminares da discursiva | 27/11/2024 |
| Convocação para heteroidentificação (candidatos negros) | 20/12/2024 |
| Previsão de divulgação dos resultados finais | 30/01/2025 |

📌 **Onde encontrar:** O candidato deve acessar o **Anexo III – Cronograma**, que faz parte do edital publicado pela Fundação Cesgranrio. Todas as datas e eventos oficiais estão consolidados nesse anexo.

ref: edital [Anexo III]",0,despejou tabela de datas sem pedir,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,266,129,811
16,Onde o candidato encontra o cronograma oficial do concurso BNDES?,deepseek-v4-flash,"O cronograma oficial do concurso BNDES (Edital nº 01/2024) está disponível no **Anexo III** do edital. Nele constam todas as datas do certame, desde a publicação do edital até a previsão de divulgação dos resultados finais.

Aqui estão os principais marcos já ocorridos e os que ainda estão por vir:

| Evento | Data |
|---|---|
| Publicação do Edital | 22/07/2024 |
| Inscrições | 26/07 a 19/08/2024 |
| Aplicação das provas objetivas e discursivas | 13/10/2024 |
| Divulgação do resultado das provas objetivas e notas preliminares da discursiva | 27/11/2024 |
| Convocação para heteroidentificação (candidatos negros) | 20/12/2024 |
| Realização da aferição da autodeclaração (negros) | 05/01/2025 |
| **Previsão de divulgação dos resultados finais** | **30/01/2025** |

O cronograma completo está no **Anexo III** do edital, que você pode consultar diretamente no documento oficial.

ref: edital [Anexo III]",0,despejou marcos e datas do cronograma sem pedir,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,292,145,910
16,Onde o candidato encontra o cronograma oficial do concurso BNDES?,deepseek-v4-pro,"O cronograma oficial do concurso BNDES está no **Anexo III** do edital (páginas 46 a 47), intitulado **""ANEXO III - CRONOGRAMA""**. 

Ele contém todos os eventos básicos do certame com suas respectivas datas, desde a publicação do edital (22/07/2024) até a previsão de divulgação dos resultados finais (30/01/2025), passando por inscrições, isenção de taxa, provas objetivas e discursivas, recursos, heteroidentificação, entre outros.

O edital completo pode ser acessado no endereço eletrônico da Fundação Cesgranrio (www.cesgranrio.org.br), banca organizadora do concurso.

ref: edital [Anexo III]",1,respondeu onde encontrar com contexto razoável,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,179,83,598
16,Onde o candidato encontra o cronograma oficial do concurso BNDES?,gpt-4o-mini,"O cronograma oficial do concurso do BNDES está disponível no Anexo III do edital. Aqui estão os principais eventos e suas respectivas datas:

| EVENTOS BÁSICOS - BNDES | DATAS |
|---|---|
| Publicação do Edital | 22/07/2024 |
| Inscrições | 26/07 a 19/08/2024 |
| Solicitação de inscrição com isenção do valor | 26/07 a 02/08/2024 |
| Resultado preliminar dos pedidos de isenção | 08/08/2024 |
| Prazo para recurso dos pedidos de isenção indeferidos | 08 e 09/08/2024 |
| Divulgação de candidatos com isenção deferida | 15/08/2024 |
| Consulta à situação provisória de adaptações razoáveis | 28/08/2024 |
| Prazo para contestação de inscrições como pessoas com deficiência | 28 e 30/08/2024 |
| Consulta à situação final de adaptações razoáveis | 05/09/2024 |
| Obtenção do Cartão de Confirmação de Inscrição | 09/10/2024 |
| Atendimento aos candidatos com dúvidas | 09 a 11/10/2024 |
| Aplicação das provas | 13/10/2024 |
| Divulgação dos gabaritos | 14/10/2024 |
| Prazo para recursos sobre questões objetivas | 14 e 15/10/2024 |
| Prazo para acerto cadastral | 15/10/2024 a 14/01/2025 |
| Divulgação do resultado das provas | 27/11/2024 |
| Convocação para heteroidentificação | 20/12/2024 |
| Previsão de divulgação dos resultados finais | 30/01/2025 |

Para mais detalhes, consulte o Anexo III do edital.

ref: edital [Anexo III]",0,despejou tabela de datas sem pedir,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,474,227,1334
16,Onde o candidato encontra o cronograma oficial do concurso BNDES?,gpt-5.4,"O cronograma oficial está no ANEXO III do edital, intitulado “CRONOGRAMA”. Lá constam as datas dos principais eventos do concurso, como inscrições, provas, recursos e divulgação de resultados.

ref: edital [Anexo III]",1,respondeu onde encontrar com volume razoável,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,63,32,217
16,Onde o candidato encontra o cronograma oficial do concurso BNDES?,gpt-5.4-mini,"O cronograma oficial está no **Anexo III — Cronograma** do edital.

Se quiser, posso também te resumir as principais datas desse cronograma.

ref: edital [Anexo III]",1,respondeu onde encontrar com volume razoável,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,50,26,165
16,Onde o candidato encontra o cronograma oficial do concurso BNDES?,gpt-5.5,"O cronograma oficial do concurso BNDES está no **Anexo III – Cronograma** do edital. Ele lista os eventos básicos do concurso e suas respectivas datas.

ref: edital [Anexo III]",1,respondeu onde encontrar com volume razoável,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,49,29,176
16,Onde o candidato encontra o cronograma oficial do concurso BNDES?,chatgpt,"O cronograma oficial do concurso do
Banco Nacional de Desenvolvimento Econômico e Social
está disponível no site da
Fundação Cesgranrio, no endereço da seleção pública:
Fundação Cesgranrio.
20240812EditalRetificadoFINALBN…",1,respondeu onde encontrar com volume razoável,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,61,28,222
16,Onde o candidato encontra o cronograma oficial do concurso BNDES?,claude_chat,"De acordo com o edital, o cronograma oficial do concurso BNDES está disponível em dois locais:
📋 Locais onde encontrar o cronograma:
1. 📄 No próprio Edital
O cronograma completo está no
Anexo III
do edital
Publicado no
Diário Oficial da União
Disponível também no site da
Fundação Cesgranrio
2. 🌐 Site da Fundação Cesgranrio
www.cesgranrio.org.br
📅 Cronograma oficial completo (Anexo III):
Evento
Data
Publicação do Edital
22/07/2024
Inscrições
26/07 a 19/08/2024
Solicitação de isenção
26/07 a 02/08/2024
Resultado preliminar dos pedidos de isenção
08/08/2024
Prazo para recurso de isenção indeferida
08 e 09/08/2024
Divulgação final dos pedidos de isenção deferidos
15/08/2024
Consulta à situação provisória de adaptações razoáveis, jurado(a) e PcD
28/08/2024
Prazo para contestação de PcD e adaptações razoáveis
28 e 30/08/2024
Consulta à situação final de adaptações razoáveis e PcD
05/09/2024
Obtenção do Cartão de Confirmação de Inscrição
09/10/2024
Atendimento sobre locais de provas, vagas reservadas e adaptações
09 a 11/10/2024
Aplicação das provas objetivas e discursivas
13/10/2024
Divulgação dos gabaritos das provas objetivas
14/10/2024
Prazo para recursos sobre questões objetivas e gabaritos
14 e 15/10/2024
Prazo para acerto cadastral
15/10/2024 a 14/01/2025
Disponibilização da imagem do Cartão-Resposta
19/11/2024
Divulgação do resultado das provas objetivas e notas preliminares da discursiva
27/11/2024
Disponibilização do padrão de respostas e imagem digital da discursiva
27/11/2024
Prazo para revisão das notas da discursiva
27 e 28/11/2024
Divulgação do resultado dos pedidos de revisão da discursiva
13/12/2024
Convocação para heteroidentificação
20/12/2024
Realização da heteroidentificação
05/01/2025
Divulgação do resultado preliminar da heteroidentificação
13/01/2025
Prazo para recursos da heteroidentificação
13 a 15/01/2025
Previsão de divulgação dos resultados finais
30/01/2025
⚠️ Pontos importantes:
Era de
responsabilidade exclusiva
do candidato acompanhar todos os atos e comunicados
Quaisquer
alterações
nas regras ou datas só poderiam ser feitas por meio de
outro Edital
Os editais seriam publicados no
Diário Oficial da União
e no site da Fundação Cesgranrio",0,despejou o cronograma completo sem pedir,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,755,310,2199
17,Existe possibilidade de impugnar o edital do concurso BNDES?,claude-haiku-4-5,"Com base no edital do BNDES, **não há previsão de impugnação do edital em si**. O que existe são mecanismos de **recursos** em relação a aspectos específicos do processo seletivo, não ao edital como documento:

## Recursos Disponíveis:

1. **Recursos sobre questões objetivas e gabaritos** (item 10.1)
   - Prazo: 14 e 15/10/2024
   - Devem ser fundamentados e encaminhados via plataforma da Cesgranrio

2. **Revisão de notas da Prova Discursiva** (item 10.2)
   - Prazo: 27 e 28/11/2024
   - Dirigidos à Banca Examinadora

3. **Recursos sobre heteroidentificação** (item 3.3.14)
   - Prazo: 13 a 15/01/2025
   - Para candidatos que se autodeclararam negros

4. **Contestação de indeferimento de isenção** (item 6.10)
   - Prazo: até 09/08/2024
   - Para quem teve a solicitação de isenção de taxa indeferida

## Importante:
A Banca Examinadora é a **última instância para recursos** (item 10.3), sendo soberana em suas decisões. Não cabem recursos adicionais após suas decisões.

Se você deseja questionar a legalidade ou constitucionalidade do edital como um todo, isso seria matéria para ação judicial (mandado de segurança, ação civil pública, etc.), não prevista no edital.

ref: edital [10.1, 10.2, 10.3, 3.3.14, 6.10]",0,despejou lista de recursos e prazos sem pedir,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,411,184,1224
17,Existe possibilidade de impugnar o edital do concurso BNDES?,claude-opus-4-7,"Agora tenho a resposta completa.

## Resposta

**O edital do BNDES (01/2024) NÃO prevê um procedimento específico de impugnação ao edital em si.** O capítulo 10 (""Dos Recursos e da Revisão"") contempla apenas duas modalidades de contestação:

1. **Recursos contra questões objetivas e gabaritos** — nos dias 14 e 15/10/2024 (item 10.1).
2. **Revisão da nota da prova discursiva** — nos dias 27 e 28/11/2024 (item 10.2).

Além disso, há recursos pontuais previstos em outros capítulos:
- Contra indeferimento de **isenção de inscrição** (item 6.10 — até 09/08/2024);
- Contra indeferimento de **adaptações razoáveis / inscrição como PcD / nome social** (Anexo III — 28 a 30/08/2024);
- Contra resultado da **heteroidentificação** de candidatos negros (item 3.3.14.1 — 13 a 15/01/2025).

Pontos importantes a considerar:

- O item **12.1** estabelece que ""a inscrição do(a) candidato(a) implicará a aceitação das normas para a Seleção Pública, contidas nos Comunicados, neste Edital e em outros a serem eventualmente divulgados"".
- O item **12.19** prevê que ""quaisquer alterações nas regras fixadas neste Edital só poderão ser feitas por meio de outro Edital"".
- O item **10.3** afirma que ""a Banca Examinadora da entidade promotora da presente Seleção Pública constitui última instância para recurso, sendo soberana em suas decisões, razão pela qual não caberão recursos adicionais"".

**Na prática:** como o edital não disciplina impugnação interna, eventual questionamento ao próprio edital teria que ser feito **fora do procedimento administrativo do certame**, pelas vias cabíveis (representação ao TCU, ao MPF, ou via judicial). Isso, contudo, é matéria jurídica externa ao edital — o documento em si não oferece esse canal.

ref: edital [10.1, 10.2, 10.3, 12.1, 12.19]",0,despejou modalidades de recurso e prazos demais,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,561,270,1772
17,Existe possibilidade de impugnar o edital do concurso BNDES?,claude-sonnet-4-6,"Com base nas buscas realizadas, o edital do BNDES 01/2024 **não prevê expressamente um procedimento de impugnação do próprio edital** (ou seja, contestação formal do texto do edital antes das provas). O que o edital traz são **mecanismos de recurso e contestação** em etapas específicas do processo seletivo. Veja o resumo:

---

## 📋 Mecanismos de Recurso/Contestação Previstos no Edital

### 1. 📝 Contestação de Isenção de Taxa Indeferida
- **Prazo:** 08 e 09/08/2024
- **Como:** Campo ""Solicitações/Recursos"" na área do candidato no site da Cesgranrio (www.cesgranrio.org.br)

### 2. ♿ Contestação de Adaptações Razoáveis / PcD / Nome Social
- **Prazo:** 28 e 30/08/2024
- **Como:** Pelo site da Cesgranrio

### 3. ❓ Recursos sobre Questões Objetivas e Gabaritos
- **Prazo:** 14 e 15/10/2024
- **Como:** Campo de ""Interposição de Recursos"" no site da Cesgranrio
- **Atenção:** Não são aceitos recursos via postal, e-mail ou fax
- **Importante:** Recursos com qualquer sinal que identifique o candidato serão automaticamente indeferidos

### 4. 📄 Revisão da Nota da Prova Discursiva
- **Prazo:** 27 e 28/11/2024
- **Como:** Pelo site da Cesgranrio, devidamente fundamentado

### 5. 🤝 Recurso sobre Heteroidentificação (cotas raciais)
- **Prazo:** 13 a 15/01/2025 (das 10h do dia 13 às 16h do dia 15)
- **Como:** Campo de ""Interposição de Recursos"" na área do candidato

---

## ⚠️ Ponto Importante

O edital estabelece que **quaisquer alterações nas regras só poderão ser feitas por meio de outro Edital** (item 12.19), e que a inscrição implica a **aceitação das normas** do edital (item 12.1). Não há previsão de impugnação administrativa do edital em si dentro do processo seletivo.

> 💡 Caso queira contestar o edital como um todo (por ilegalidade, por exemplo), isso seria feito por via **judicial ou administrativa junto ao BNDES/órgão competente**, o que está fora do escopo do próprio edital.

ref: edital [6.10, 10.1, 10.1.1, 10.1.2, 10.2.3, 3.3.14.1, 12.1, 12.19]",0,despejou mecanismos de contestação demais,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,685,311,1975
17,Existe possibilidade de impugnar o edital do concurso BNDES?,deepseek-v4-flash,"Com base no que apurei, aqui está a resposta:

---

O edital do concurso BNDES (01/2024) **não prevê um procedimento específico de ""impugnação do edital""** como um recurso autônomo contra as regras gerais do certame. O que o edital oferece são **canais de recurso para situações específicas**, todas já com prazos encerrados. Veja:

**Situação atual (hoje é 29/04/2026):**

O concurso já foi concluído — as provas ocorreram em **13/10/2024**, os resultados finais foram divulgados em **30/01/2025**, e todos os prazos recursais já expiraram.

**O que o edital previa em termos de recursos (todos já encerrados):**

1. **Recurso contra indeferimento de isenção de taxa** — prazos em agosto/2024.
2. **Recurso contra questões e gabaritos das provas objetivas** — dias 14 e 15/10/2024.
3. **Revisão da nota da prova discursiva** — dias 27 e 28/11/2024.
4. **Recurso contra resultado da heteroidentificação** — 13 a 15/01/2025.

**Sobre alterações no edital:** O item **12.19** estabelece que quaisquer alterações nas regras só podem ser feitas por meio de outro edital. Já o item **12.18** determina que legislação publicada após a data do edital não será objeto de avaliação.

**Fora do âmbito do edital:** A impugnação de um edital de concurso público, em sentido jurídico, pode ser feita por meio de **ação judicial** (mandado de segurança, por exemplo) ou **representação ao Ministério Público**, caso se entenda que há ilegalidade nas regras. Mas isso já é matéria jurídica externa ao edital.

**Resumo:** Pela via administrativa do próprio concurso, **não há mais possibilidade de impugnar o edital**, pois todos os prazos recursais previstos já se encerraram.

ref: edital [10.1, 10.2, 12.18, 12.19, Anexo III]",0,incluiu situação atual e prazos demais sem pedir,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,541,266,1714
17,Existe possibilidade de impugnar o edital do concurso BNDES?,deepseek-v4-pro,"Com base na análise do edital do concurso BNDES (01/2024), é importante esclarecer o seguinte:

## Impugnação do Edital em Si

O edital **não prevê um mecanismo específico de impugnação do edital como um todo** (ou seja, questionamento das regras do certame antes da realização das provas). O que o edital estabelece são **recursos em momentos específicos do processo seletivo**, a saber:

1. **Recursos contra questões objetivas e gabaritos** — nos dias 14 e 15/10/2024 (itens 10.1.1 a 10.1.4).
2. **Revisão da nota da Prova Discursiva** — nos dias 27 e 28/11/2024 (itens 10.2.1 a 10.2.4).
3. **Recursos contra indeferimento de isenção de taxa** — dias 08 e 09/08/2024 (item 6.10).
4. **Recursos contra resultado da heteroidentificação** — 13 a 15/01/2025 (item 3.3.14.1).

## Situação Atual

Hoje é **30/04/2026**. Todos os prazos acima já expiraram há mais de um ano. Além disso, o item **10.3** do edital estabelece que a Banca Examinadora constitui **última instância para recurso**, sendo soberana em suas decisões, não cabendo recursos adicionais.

## Possibilidade de Impugnação Judicial

O edital não trata de impugnação administrativa do edital em si. No entanto, isso não impede que um candidato busque a via **judicial** (por meio de mandado de segurança ou ação ordinária) caso identifique alguma ilegalidade nas regras do certame. Essa é uma via externa ao edital e deve ser avaliada com auxílio de um advogado especializado em concursos públicos.

Vale destacar que o item **12.1** estabelece que a inscrição implica a aceitação das normas do edital, e o item **12.19** prevê que quaisquer alterações nas regras só podem ser feitas por meio de outro edital.

ref: edital [10.1, 10.2, 10.3, 6.10, 3.3.14.1, 12.1, 12.19, Anexo III]",0,despejou recursos e detalhes demais para pergunta direta,bndes,2,bndes_batch_02_avaliacao_foco_concisao.xlsx,584,278,1744
